"Id","SalePrice"
2163,322333.892677372
2164,237227.108712717
2165,186578.600974477
2166,167888.880396775
2167,213958.42278328
2168,195477.866456961
2169,198621.06461094
2170,203260.155017037
2171,148793.443755282
2172,135580.661767137
2173,171461.440249468
2174,235220.19365423
2175,289982.358092474
2176,295363.011911916
2177,237581.341974597
2178,203283.271822974
2179,151071.666098019
2180,207008.421393137
2181,197525.618986269
2182,216650.997283511
2183,180602.938253427
2184,118578.04540322
2185,131771.338988254
2186,143415.89884122
2187,155222.864059247
2188,160821.13245486
2189,245496.221760269
2190,80287.0148421546
2191,78591.7104538318
2192,89778.4614701862
2193,110145.442959739
2194,104000.782738448
2195,110396.726613518
2196,107243.672869815
2197,127187.40230764
2198,157259.652258135
2199,167687.594063711
2200,147752.255883716
2201,161975.90810633
2202,192520.072147717
2203,156958.804666611
2204,166570.401913806
2205,125726.631998978
2206,153210.733034707
2207,218021.6706151
2208,248276.125768732
2209,215607.204191508
2210,123946.383302808
2211,118770.982605292
2212,119127.463784351
2213,107886.826192718
2214,126421.498448721
2215,111507.128953149
2216,130006.714676929
2217,70381.1483730098
2218,68750.0575148337
2219,67038.2237987348
2220,106159.703188869
2221,294993.73538324
2222,279071.509258263
2223,263142.161137703
2224,199061.379073698
2225,135236.641625384
2226,185184.938341209
2227,203443.439265151
2228,262770.39392848
2229,237889.641926369
2230,159370.711487853
2231,210126.002626198
2232,178669.752072443
2233,198058.068988298
2234,238677.546242369
2235,222623.015614792
2236,261674.58550253
2237,289543.067391836
2238,193481.540606214
2239,116212.094762215
2240,153805.887296933
2241,151683.954718692
2242,123764.49452771
2243,122699.030228995
2244,104257.884349863
2245,109554.27117185
2246,134794.567571472
2247,112633.994749384
2248,125424.70103247
2249,127299.510891808
2250,127222.254715242
2251,120190.14164045
2252,172750.61687268
2253,158088.092453473
2254,174344.105124236
2255,182981.949231611
2256,177348.990413669
2257,200901.542928756
2258,162661.588175038
2259,173029.177510443
2260,155201.41030435
2261,194760.079541125
2262,237340.308510455
2263,374068.84014176
2264,432885.904737689
2265,185524.116725231
2266,304716.151032558
2267,364323.362197825
2268,428186.140679287
2269,156624.295155169
2270,203622.050917954
2271,211753.998042399
2272,196762.129693583
2273,164780.570911199
2274,178211.136778877
2275,164019.448764802
2276,191718.19505101
2277,175419.611375046
2278,140157.543918768
2279,132940.65752766
2280,124150.585689908
2281,169804.887113297
2282,177613.396432873
2283,111316.449690353
2284,125508.000740114
2285,137006.242563534
2286,158801.338505088
2287,341711.660474456
2288,286088.948060253
2289,364925.800983459
2290,431492.884835455
2291,346503.033006417
2292,416793.459782099
2293,460459.416494154
2294,394842.361962063
2295,438038.616555856
2296,284420.038166405
2297,335642.252106525
2298,335063.00062359
2299,354332.297662705
2300,316484.098739146
2301,299426.403213538
2302,243587.976159525
2303,237547.124307127
2304,237325.170122487
2305,193386.758636038
2306,188203.882462241
2307,203794.854843442
2308,240413.099599941
2309,263674.968443319
2310,211054.442024342
2311,202657.985518523
2312,175969.586763318
2313,178178.230167563
2314,180346.824705131
2315,185383.639301176
2316,197936.495257677
2317,186785.374218924
2318,183433.421689276
2319,186656.335061692
2320,193980.043130897
2321,228275.186772959
2322,186449.466345222
2323,189470.624856237
2324,186921.781968897
2325,204255.391090486
2326,183445.116237364
2327,207256.739565759
2328,214389.249660986
2329,190604.705086838
2330,210917.061653987
2331,339583.414568694
2332,371632.599096485
2333,302514.006527898
2334,253739.547409463
2335,286404.228622602
2336,283812.980017229
2337,203929.803705776
2338,248202.815633507
2339,238306.913528709
2340,350435.114989859
2341,212672.574876903
2342,224517.287587723
2343,222518.597934465
2344,212642.534727835
2345,222522.133367627
2346,207919.413720126
2347,201811.835078974
2348,226904.142470133
2349,196673.616058096
2350,292050.208286806
2351,248557.369077047
2352,238779.696475131
2353,228691.47309279
2354,141220.09733362
2355,147036.432247419
2356,159311.848690023
2357,188645.800450232
2358,185915.017971986
2359,137242.14850148
2360,120918.471195279
2361,159069.799385088
2362,244483.533920671
2363,139756.770228839
2364,165421.814702529
2365,205719.136172553
2366,198282.363941746
2367,213369.385687234
2368,217192.790981495
2369,204356.72920711
2370,165236.460654526
2371,164867.665240646
2372,204133.057921833
2373,283859.329431435
2374,298189.212548697
2375,241183.384614085
2376,293528.773872094
2377,298984.144356619
2378,164130.670933306
2379,192340.172175403
2380,150913.665579116
2381,174966.899024341
2382,198375.883196641
2383,208270.52684951
2384,229200.742628077
2385,157990.953497115
2386,137236.713839123
2387,129963.908658204
2388,107159.182662817
2389,126291.132907673
2390,150625.186840635
2391,142130.221521501
2392,126677.12035301
2393,168807.665955401
2394,154686.515156535
2395,194073.471444358
2396,157438.38272161
2397,202055.707744349
2398,123441.493189327
2399,68257.2947725042
2400,81101.8377720784
2401,130275.994748069
2402,135707.093191742
2403,148140.627032202
2404,153241.225496091
2405,156149.728443776
2406,139622.748029431
2407,127813.778826895
2408,139031.220276149
2409,132724.105778957
2410,161267.458916819
2411,121829.560392157
2412,150555.198611938
2413,131422.511612187
2414,152718.110527118
2415,137508.566695755
2416,127667.645833683
2417,131416.881626918
2418,131269.851239095
2419,126251.646441942
2420,127916.691304109
2421,143267.875238021
2422,109870.213184835
2423,119290.431303813
2424,164944.102401409
2425,188048.781765476
2426,131410.119844521
2427,135373.115210919
2428,167196.055980373
2429,117173.550637159
2430,129339.692675947
2431,119668.177014611
2432,148890.864030793
2433,142246.918172625
2434,136308.420903151
2435,145243.203056885
2436,109763.908073741
2437,109457.025310233
2438,122437.285352724
2439,109796.378715672
2440,116926.161265244
2441,93742.6155525736
2442,104686.476743936
2443,128584.454910394
2444,124326.912981541
2445,94639.7324175616
2446,138037.264772769
2447,167409.851925074
2448,126574.59644069
2449,114517.344221283
2450,141861.625112355
2451,134035.21613511
2452,172813.665016682
2453,98168.0232624678
2454,116433.37624328
2455,122376.446789801
2456,124986.527964929
2457,130242.929629604
2458,128249.065532131
2459,112101.811440754
2460,135094.736514216
2461,126697.187956142
2462,129906.582451006
2463,128382.528229354
2464,158721.299380074
2465,137587.51562948
2466,122780.977190045
2467,121980.831514854
2468,86273.9904190567
2469,105278.608542168
2470,187595.512794171
2471,198166.54272708
2472,147672.184356689
2473,108107.102827137
2474,102256.068471728
2475,190768.60665122
2476,117762.450221852
2477,128879.678199201
2478,143914.067164983
2479,114750.180798187
2480,146955.425058804
2481,124096.247390598
2482,125301.752441814
2483,116276.930355462
2484,122153.171168436
2485,128089.435217475
2486,154561.700715973
2487,169913.451143169
2488,159954.444483312
2489,152223.093930908
2490,132992.640539465
2491,102699.085592578
2492,186054.009642334
2493,153989.106873511
2494,137375.439629395
2495,111566.596636287
2496,222447.681831513
2497,144727.295503176
2498,111302.035215778
2499,96616.2776900908
2500,127768.686438841
2501,134369.114209857
2502,134556.052174181
2503,111706.441057789
2504,189964.762846722
2505,234146.453727844
2506,249597.676964832
2507,269855.933987514
2508,242278.779404006
2509,218240.178243371
2510,213442.030179194
2511,179307.936965854
2512,207056.296431503
2513,229514.021036924
2514,239085.653439426
2515,152386.340754871
2516,172789.376486663
2517,149249.378594756
2518,165751.247172857
2519,232049.001301078
2520,215594.65703096
2521,194161.398625936
2522,208688.922410051
2523,122964.284661213
2524,140407.165037486
2525,143431.585158068
2526,135276.266393586
2527,125353.358961806
2528,136399.829222277
2529,134442.558096623
2530,144641.492991188
2531,245821.204251944
2532,221545.166821317
2533,203014.647871383
2534,244800.766835825
2535,281803.47762313
2536,233668.603455964
2537,233313.736281033
2538,187270.643646945
2539,183631.211092406
2540,186086.458870612
2541,182025.100026125
2542,160672.832927176
2543,124582.318034573
2544,120909.044245673
2545,136491.85553731
2546,129509.109983982
2547,135478.053009223
2548,150722.3671434
2549,185811.097624184
2550,1009991.57990022
2551,141345.358542655
2552,117332.55953869
2553,79060.7584685866
2554,95580.9228177407
2555,121902.752981356
2556,103876.079895167
2557,111778.875466161
2558,137208.654193889
2559,138550.382217153
2560,147723.314119585
2561,147097.819347961
2562,143678.52144831
2563,155161.853389039
2564,186246.443929323
2565,143733.080476409
2566,161848.940294522
2567,149754.234861234
2568,200179.90812994
2569,209885.202470459
2570,128065.05751208
2571,186171.505117478
2572,156573.987943139
2573,231494.862444594
2574,263504.193556506
2575,129364.159621251
2576,107614.419419011
2577,NA
2578,89707.7661085335
2579,71417.2164440726
2580,85127.1379738101
2581,121407.997216775
2582,105212.918517944
2583,254777.88116506
2584,176971.462888956
2585,196538.269239442
2586,209291.629336054
2587,188826.583245237
2588,155127.405553516
2589,156751.218876326
2590,198133.549718469
2591,222613.172025816
2592,204822.022788763
2593,235828.09026861
2594,192860.925417452
2595,196762.900837257
2596,282866.790150045
2597,209548.523380524
2598,262124.131929321
2599,347409.52525308
2600,133744.98017848
2601,135602.917343986
2602,88222.5034115735
2603,91783.1701478933
2604,97833.8739193703
2605,105773.641569445
2606,158652.063322902
2607,205227.948905604
2608,180771.80728968
2609,164484.31255599
2610,115648.672740375
2611,127908.765145803
2612,155891.944365859
2613,134080.081573349
2614,128458.30602867
2615,153912.953635751
2616,156691.936443236
2617,184240.698286359
2618,197785.451232973
2619,192573.165507322
2620,184637.403106286
2621,186879.306229531
2622,189830.540405666
2623,248805.7156167
2624,280232.426672714
2625,277046.023428187
2626,215416.446268279
2627,202402.432471499
2628,458004.255487373
2629,507606.512413906
2630,378891.990595724
2631,454119.457340169
2632,405848.631192446
2633,276796.571667065
2634,380211.266913362
2635,164364.21279277
2636,192752.174622888
2637,189185.721750788
2638,241542.832760274
2639,171491.583009038
2640,156373.115137049
2641,108921.632874249
2642,179871.780186101
2643,110137.244549828
2644,118925.110597885
2645,110837.624726967
2646,107214.187820428
2647,112354.691525832
2648,141416.082848879
2649,147667.731798518
2650,173304.130905828
2651,159650.453479541
2652,378461.081638274
2653,267275.416857446
2654,265486.695996494
2655,384987.350954914
2656,315624.457746838
2657,340437.464662363
2658,309978.576173725
2659,306769.736724418
2660,358344.511776994
2661,331787.284677382
2662,340107.731827235
2663,289564.066545854
2664,267685.72312306
2665,289954.468461675
2666,260271.210156527
2667,179822.55363376
2668,199978.475755627
2669,182475.786679096
2670,258853.397712879
2671,192717.149329085
2672,197286.924274389
2673,193457.726430687
2674,194326.0584626
2675,178307.945825763
2676,207217.729226968
2677,204781.790520087
2678,244775.943911741
2679,291406.876139628
2680,285685.115629101
2681,396163.833130174
2682,310506.558063485
2683,481635.704537594
2684,295492.369255961
2685,311743.148779739
2686,245047.113070644
2687,278147.140308803
2688,234074.254359175
2689,199389.494875111
2690,369552.515270575
2691,187945.16038516
2692,140281.405011044
2693,200172.206090311
2694,144572.33857921
2695,191329.873926791
2696,184620.560151951
2697,181600.091863844
2698,180985.054943155
2699,169288.584627324
2700,150413.564943501
2701,151551.992567187
2702,120174.706908066
2703,126571.240371588
2704,135685.355817876
2705,117343.731441562
2706,116064.334077994
2707,117415.295684014
2708,129978.138235419
2709,125251.001596483
2710,167495.993774093
2711,255523.297386778
2712,336614.809944448
2713,172431.324740943
2714,155221.177893819
2715,164081.604592785
2716,163217.587928906
2717,193417.409438241
2718,214394.797736016
2719,162688.201786143
2720,168250.151839742
2721,134544.161823949
2722,154627.156187387
2723,143239.412748761
2724,132016.170278594
2725,137052.91187596
2726,151217.800458389
2727,171389.855985814
2728,172106.649050107
2729,144901.844372175
2730,140719.310915991
2731,138457.705131355
2732,134000.741833305
2733,150590.164606119
2734,145148.25258048
2735,135175.592566246
2736,140110.480038317
2737,126498.458816451
2738,139845.82616629
2739,156138.626550852
2740,140583.560879181
2741,143554.569648315
2742,156132.448754311
2743,153001.937268591
2744,156442.904460654
2745,145941.261758591
2746,136659.307509086
2747,142788.45317806
2748,124021.079859011
2749,132239.593088927
2750,139241.299704745
2751,137829.589933727
2752,193499.896823981
2753,142339.046308664
2754,203271.271429305
2755,127442.354371463
2756,100328.764884983
2757,91601.63528774
2758,104344.520154528
2759,155929.079535737
2760,127236.719730898
2761,149649.213034194
2762,146196.631705552
2763,205870.730120494
2764,143436.812130062
2765,244233.576982096
2766,122026.638102477
2767,95247.7705931981
2768,131034.176053332
2769,131438.706686868
2770,133688.801752711
2771,114192.786829762
2772,112334.469246457
2773,156886.10013722
2774,137305.184893841
2775,116486.931354471
2776,137148.734392749
2777,137756.967169138
2778,104876.569771922
2779,119188.441986806
2780,95542.3691802939
2781,98871.9404983398
2782,107385.858769497
2783,104290.320951844
2784,114774.14109964
2785,132548.443271507
2786,77513.0357025394
2787,130721.197883767
2788,82619.3288340122
2789,157348.203981242
2790,89569.5513641917
2791,122615.350967931
2792,60455.8508838118
2793,136809.928200943
2794,99799.6791354085
2795,129256.167269566
2796,103522.018096455
2797,197168.167662384
2798,95646.0046394458
2799,109729.890076329
2800,84893.1611648978
2801,115314.045115649
2802,129652.972288787
2803,166580.199032758
2804,121754.14988545
2805,108807.254233752
2806,103361.982432109
2807,162241.207986784
2808,145072.328123615
2809,134205.459195979
2810,128930.238645158
2811,152362.515969138
2812,163747.816119006
2813,156173.812270705
2814,178252.07104955
2815,106693.397554278
2816,205376.461237567
2817,151567.505728963
2818,134703.485234792
2819,158384.320148111
2820,147190.674310776
2821,134326.2316941
2822,176642.310906219
2823,296077.280326625
2824,168085.828391127
2825,142053.944382671
2826,143064.548691271
2827,145237.47309281
2828,220965.347906062
2829,199616.797155239
2830,228976.958149514
2831,193231.217678391
2832,238813.716224343
2833,277370.140112396
2834,217513.892325996
2835,213501.441867665
2836,184832.963425156
2837,162611.691391567
2838,160424.842473862
2839,185559.679370841
2840,201860.0818002
2841,191984.198705329
2842,220215.418284172
2843,147572.112217189
2844,169483.03150154
2845,133891.972993848
2846,207681.266787685
2847,208534.776533895
2848,223013.436109671
2849,203591.978279238
2850,265767.438984967
2851,221060.226700844
